ppg_diff,home_adv,form_diff,attack_diff,defense_diff,clean_diff,fail_diff,elo_diff,exp_diff,league_diff,result,over25,btts
-0.7223214285714286,-0.4154411764705883,-0.0266666666666667,-0.10000000000000009,-0.3999999999999999,0.09999999999999998,0.0,0,-3,0.0,1,0,0
0.24285714285714288,0.6045751633986927,-0.21333333333333337,0.19999999999999996,-0.20000000000000007,-0.09999999999999998,-0.09999999999999998,0,-1,0.0,1,0,0
-0.35,-0.19999999999999996,-0.09666666666666662,-0.09999999999999998,0.7,-0.1,0.19999999999999996,0,0,0.0,2,1,1
0.42651195499296746,0.7046070460704605,0.20666666666666667,-0.4999999999999999,-0.3999999999999999,0.0,0.0,0,-43,0.0,0,1,1
-0.1553030303030305,-0.05147058823529416,-0.0033333333333334103,0.20000000000000007,0.5000000000000001,-0.09999999999999998,-0.09999999999999998,0,-1,0.0,2,0,0
0.2971014492753623,1.074074074074074,0.22666666666666668,0.30000000000000004,-0.3999999999999999,-0.2,-0.2,0,8,0.0,0,0,0
0.1515151515151516,0.7647058823529412,0.20666666666666672,0.40000000000000013,0.30000000000000004,-0.09999999999999998,-0.09999999999999998,0,0,0.0,1,0,0
-0.6277777777777778,0.18333333333333335,-0.4666666666666666,0.0,1.9000000000000001,-0.4,0.0,0,-14,0.0,1,0,0
1.638888888888889,1.833333333333333,0.5066666666666667,2.0,-1.2,0.19999999999999998,-0.1,0,0,0.0,0,0,0
-0.5087719298245614,0.42105263157894735,0.31,-0.7,-0.19999999999999996,0.09999999999999998,0.1,0,1,0.0,2,1,1
-0.27,-0.18666666666666676,-0.5933333333333334,-0.7000000000000001,0.10000000000000009,0.0,0.5,0,14,0.0,0,1,1
0.33040935672514604,0.14327485380116944,-0.07333333333333325,0.8,0.3999999999999999,-0.1,-0.3,0,2,0.0,0,1,0
-0.41666666666666663,0.33333333333333337,-0.3666666666666667,-0.20000000000000007,0.6,0.0,0.09999999999999998,0,0,0.0,1,1,1
-0.18181818181818188,0.08333333333333326,0.0,0.0,0.5,0.0,0.10000000000000003,0,0,0.0,2,0,0
0.3999999999999999,0.9853801169590644,0.1333333333333333,0.10000000000000009,-0.09999999999999998,0.10000000000000003,-0.1,0,3,0.0,2,0,0
0.7428571428571429,0.9615384615384616,0.1966666666666666,0.8,0.30000000000000004,-0.10000000000000003,-0.2,0,9,0.0,0,1,1
-0.7711148648648649,-0.25,-0.30333333333333323,-1.0999999999999999,0.40000000000000013,-0.2,0.30000000000000004,0,-5,0.0,2,0,0
-1.7,-1.4666666666666668,-0.33666666666666667,-0.3999999999999999,1.2000000000000002,-0.4,0.2,0,0,0.0,2,1,0
0.48410174880763135,1.3003095975232202,0.45333333333333325,0.40000000000000013,-0.4,0.3,-0.09999999999999998,0,3,0.0,0,1,1
-0.5916666666666668,-0.2944444444444445,0.1966666666666666,0.5,0.20000000000000018,0.1,-0.09999999999999998,0,-4,0.0,2,1,1
-0.7272727272727271,-0.2727272727272725,0.010000000000000009,-0.5,-0.4,0.10000000000000003,0.2,0,0,0.0,1,0,1
-0.5054347826086956,0.052173913043478404,-0.28333333333333327,0.30000000000000004,0.4,-0.39999999999999997,-0.2,0,-6,0.0,1,0,0
-0.19495798319327728,0.8137254901960783,0.27333333333333326,0.4,0.20000000000000007,-0.09999999999999998,-0.39999999999999997,0,-1,0.0,1,0,1
-0.23684210526315796,0.05263157894736814,-0.31333333333333335,-1.2999999999999998,0.0,0.10000000000000003,0.3,0,0,0.0,2,1,0
-0.6236842105263156,-0.3868421052631579,-0.3433333333333333,-0.9000000000000001,0.6000000000000001,-0.19999999999999998,0.10000000000000003,0,-2,0.0,2,0,0
-0.4013157894736843,-0.3157894736842106,-0.15000000000000002,-0.3999999999999999,-0.19999999999999996,0.0,0.09999999999999998,0,-2,0.0,2,0,0
0.22064777327935237,0.36842105263157876,-0.2833333333333334,0.5,0.5,0.19999999999999998,0.0,0,1,0.0,0,1,1
0.5,0.8947368421052633,0.6066666666666667,1.1,-0.7,0.30000000000000004,-0.2,0,0,0.0,1,0,1
